scenario,year,month,can_production_mwh,curtailment_cnf_mwh,curtailment_ene_mwh,curtailment_mwh,curtailment_pct,curtailment_cnf_pct,curtailment_ene_pct
low,2030,9,48643.8704675765,0.0,5199.089605878224,5199.089605878224,0.10688067285566163,0.0,0.10688067285566163
low,2030,10,53643.0366038623,0.0,3341.438278356916,3341.438278356916,0.06229025219121044,0.0,0.06229025219121044
low,2030,11,49467.2438266903,0.0,4230.35830425343,4230.35830425343,0.0855183749285607,0.0,0.0855183749285607
low,2030,12,50912.8346379014,0.0,7345.555182962679,7345.555182962679,0.14427708131368464,0.0,0.14427708131368464
low,2031,1,57941.6837422967,3234.142519135848,5243.205573453219,8477.348092589067,0.14630828006816637,0.05581719947111176,0.0904910805970546
low,2031,2,45966.6013665519,1372.661675211797,1232.397434941522,2605.059110153319,0.05667286753222785,0.02986215283278762,0.026810714699440224
low,2031,3,45372.0939091335,504.38364552805126,2098.445668067143,2602.829313595194,0.05736630358757233,0.011116604989361484,0.04624969859821085
low,2031,4,41218.0180375478,0.0,505.2087814188562,505.2087814188562,0.012256988702334819,0.0,0.012256988702334819
low,2031,5,37714.1299801733,0.0,649.2208681409246,649.2208681409246,0.0172142607686357,0.0,0.0172142607686357
low,2031,6,35583.8140358138,0.0,1089.743424235028,1089.743424235028,0.030624694225814056,0.0,0.030624694225814056
low,2031,7,38782.3918665371,0.0,1007.0267824103361,1007.0267824103361,0.02596608238800342,0.0,0.02596608238800342
low,2031,8,41903.0232747619,0.0,2623.271062332089,2623.271062332089,0.06260338413128486,0.0,0.06260338413128486
low,2031,9,48643.8704675765,1352.059117279622,2882.149726989854,4234.208844269476,0.0870450645388463,0.027795056279101702,0.05925000825974461
low,2031,10,53643.0366038623,2137.666374699415,2346.366654276848,4484.033028976262,0.08359021623047737,0.039849839047804814,0.04374037718267256
low,2031,11,49467.2438266903,1324.251559880035,1888.9467369244671,3213.198296804502,0.06495608099901465,0.026770271748302432,0.038185809250712216
low,2031,12,50912.8346379014,988.3761127157621,5003.34724800271,5991.723360718473,0.11768591168282766,0.019413103193825675,0.09827280848900198
low,2032,1,57920.3892983785,2232.692769089196,5669.97270356241,7902.665472651606,0.1364401304684056,0.03854761330396827,0.09789251716443734
low,2032,2,47302.3876803495,849.1513695833733,1302.511293992517,2151.6626635758903,0.045487400723108536,0.01795155405941866,0.02753584666368988
low,2032,3,45599.8950427263,280.0052291952616,1358.3984683228189,1638.4036975180804,0.035929988347186435,0.006140479686036594,0.029789508661149842
low,2032,4,40764.9938260656,0.0,377.1569239036179,377.1569239036179,0.009251980400459658,0.0,0.009251980400459658
low,2032,5,37713.4951023786,0.0,628.8944888073019,628.8944888073019,0.016675582231243196,0.0,0.016675582231243196
low,2032,6,35655.591973504,0.0,819.6278737470274,819.6278737470274,0.022987358458558208,0.0,0.022987358458558208
low,2032,7,38809.6839260592,0.0,559.3088644237721,559.3088644237721,0.014411579993523674,0.0,0.014411579993523674
low,2032,8,42119.4814555757,0.0,3030.594562675688,3030.594562675688,0.07195232367407277,0.0,0.07195232367407277
low,2032,9,48766.022494118,1354.4892036635902,2639.591841858666,3994.0810455222563,0.08190294884115286,0.027775265120852623,0.05412768372030024
low,2032,10,53733.5436863634,2727.9156380472014,2410.9565137164323,5138.872151763633,0.09563620411411253,0.05076746201534251,0.04486874209877003
low,2032,11,49204.8812988831,799.2599115924629,2526.124520335521,3325.384431927984,0.0675824093900104,0.016243508580735165,0.05133890080927523
low,2032,12,51115.4701427164,519.5791843847112,4396.410974740167,4915.990159124878,0.09617421390039534,0.010164812784349352,0.08600940111604599
low,2033,1,57941.6837422967,2603.122679208365,4889.238201748872,7492.360880957236,0.12930864961191846,0.04492659707277574,0.08438205253914272
low,2033,2,45966.6013665519,1233.867248356851,841.6115803073044,2075.478828664155,0.045151887826416506,0.026842690381166358,0.018309197445250155
low,2033,3,45372.0939091335,341.1520890558586,936.7585654950817,1277.9106545509403,0.028165124076270462,0.007518984901580306,0.020646139174690152
low,2033,4,41218.0180375478,0.0,281.74895056925,281.74895056925,0.00683557735145317,0.0,0.00683557735145317
low,2033,5,37714.1299801733,0.0,408.5855307579039,408.5855307579039,0.010833751990903714,0.0,0.010833751990903714
low,2033,6,35583.8140358138,0.0,916.2186687975191,916.2186687975191,0.025748186180249783,0.0,0.025748186180249783
low,2033,7,38782.3918665371,0.0,839.2492516078636,839.2492516078636,0.021639955949493646,0.0,0.021639955949493646
low,2033,8,41903.0232747619,0.0,2329.611677408161,2329.611677408161,0.05559531258956394,0.0,0.05559531258956394
low,2033,9,48643.8704675765,1005.404614578568,2728.317950497149,3733.7225650757173,0.07675628047657977,0.02066868045067917,0.0560876000259006
low,2033,10,53643.0366038623,1903.546782368332,2401.000407664862,4304.547190033194,0.08024428635203822,0.03548544047618804,0.04475884587585017
low,2033,11,49467.2438266903,694.3853659142246,1906.7128307495732,2601.098196663798,0.05258223413006007,0.014037276229640381,0.03854495790041969
low,2033,12,50912.8346379014,808.0739802181845,4752.361615178875,5560.435595397059,0.109214810665004,0.01587171458759486,0.09334309607740915
low,2034,1,57941.6837422967,2609.189505038787,3896.352941719583,6505.542446758371,0.11227741457587996,0.045031302794780736,0.06724611178109922
low,2034,2,45966.6013665519,891.4567982229762,781.6159808484371,1673.0727790714132,0.0363975740936297,0.01939357646031352,0.017003997633316188
low,2034,3,45372.0939091335,386.9431326639405,1433.136381390854,1820.0795140547946,0.0401145143907147,0.00852821854417541,0.03158629584653928
low,2034,4,41218.0180375478,0.0,611.4197224308737,611.4197224308737,0.014833797245512804,0.0,0.014833797245512804
low,2034,5,37714.1299801733,0.0,606.8661789561154,606.8661789561154,0.01609121513011572,0.0,0.01609121513011572
low,2034,6,35583.8140358138,0.0,693.4942327341995,693.4942327341995,0.019489035999238954,0.0,0.019489035999238954
low,2034,7,38782.3918665371,0.0,851.5953572709114,851.5953572709114,0.02195829901883127,0.0,0.02195829901883127
low,2034,8,41903.0232747619,0.0,2591.162743033492,2591.162743033492,0.06183713108343053,0.0,0.06183713108343053
low,2034,9,48643.8704675765,936.6823403843945,2906.8136851238087,3843.4960255082033,0.07901295658761529,0.01925591716655727,0.05975703942105802
low,2034,10,53643.0366038623,2234.920975355783,2204.2220848798747,4439.143060235658,0.08275338872065342,0.04166283485888397,0.04109055386176946
low,2034,11,49467.2438266903,957.1071689871148,1383.696724142297,2340.803893129412,0.04732028130231948,0.019348301925620988,0.027971979376698496
low,2034,12,50912.8346379014,749.5205396485957,4154.150833710795,4903.671373359391,0.09631503349273184,0.014721642292739773,0.08159339119999207
low,2035,1,57941.6837422967,2842.724301166639,3742.526720738097,6585.251021904736,0.11365308352435029,0.0490618172887421,0.0645912662356082
