"MES_REFERENCIA";"SUBMERCADO";"PERIODO_COMERCIALIZACAO";"DIA";"HORA";"PLD_HORA"
"202301";NORTE;95;"04";"22";69.04
"202301";SUDESTE;95;"04";"22";69.04
"202301";SUL;95;"04";"22";69.04
"202301";NORDESTE;96;"04";"23";69.04
"202301";NORTE;96;"04";"23";69.04
"202301";SUDESTE;96;"04";"23";69.04
"202301";SUL;96;"04";"23";69.04
"202301";NORDESTE;97;"05";"00";69.04
"202301";NORTE;97;"05";"00";69.04
"202301";SUDESTE;97;"05";"00";69.04
"202301";SUL;97;"05";"00";69.04
"202301";NORDESTE;98;"05";"01";69.04
"202301";NORTE;98;"05";"01";69.04
"202301";SUDESTE;98;"05";"01";69.04
"202301";SUL;98;"05";"01";69.04
"202301";NORDESTE;99;"05";"02";69.04
"202301";NORTE;99;"05";"02";69.04
"202301";SUDESTE;99;"05";"02";69.04
"202301";SUL;99;"05";"02";69.04
"202301";NORDESTE;100;"05";"03";69.04
"202301";NORTE;100;"05";"03";69.04
"202301";SUDESTE;100;"05";"03";69.04
"202301";SUL;100;"05";"03";69.04
"202301";NORDESTE;101;"05";"04";69.04
"202301";NORTE;101;"05";"04";69.04
"202301";SUDESTE;101;"05";"04";69.04
"202301";SUL;101;"05";"04";69.04
"202301";NORDESTE;102;"05";"05";69.04
"202301";NORTE;102;"05";"05";69.04
"202301";SUDESTE;102;"05";"05";69.04
"202301";SUL;102;"05";"05";69.04
"202301";NORDESTE;103;"05";"06";69.04
"202301";NORTE;103;"05";"06";69.04
"202301";SUDESTE;103;"05";"06";69.04
"202301";SUL;103;"05";"06";69.04
"202301";NORDESTE;104;"05";"07";69.04
"202301";NORTE;104;"05";"07";69.04
"202301";SUDESTE;104;"05";"07";69.04
"202301";SUL;104;"05";"07";69.04
"202301";NORDESTE;105;"05";"08";69.04
"202301";NORTE;105;"05";"08";69.04
"202301";SUDESTE;105;"05";"08";69.04
"202301";SUL;105;"05";"08";69.04
"202301";NORDESTE;106;"05";"09";69.04
"202301";NORTE;106;"05";"09";69.04
"202301";SUDESTE;106;"05";"09";69.04
"202301";SUL;106;"05";"09";69.04
"202301";NORDESTE;107;"05";"10";69.04
"202301";NORTE;107;"05";"10";69.04
"202301";SUDESTE;107;"05";"10";69.04
"202301";SUL;107;"05";"10";69.04
"202301";NORDESTE;108;"05";"11";69.04
"202301";NORTE;108;"05";"11";69.04
"202301";SUDESTE;108;"05";"11";69.04
"202301";SUL;108;"05";"11";69.04
"202301";NORDESTE;109;"05";"12";69.04
"202301";NORTE;109;"05";"12";69.04
"202301";SUDESTE;109;"05";"12";69.04
"202301";SUL;109;"05";"12";69.04
"202301";NORDESTE;110;"05";"13";69.04
"202301";NORTE;110;"05";"13";69.04
"202301";SUDESTE;110;"05";"13";69.04
"202301";SUL;110;"05";"13";69.04
"202301";NORDESTE;111;"05";"14";69.04
"202301";NORTE;111;"05";"14";69.04
"202301";SUDESTE;111;"05";"14";69.04
"202301";SUL;111;"05";"14";69.04
"202301";NORDESTE;112;"05";"15";69.04
"202301";NORTE;112;"05";"15";69.04
"202301";SUDESTE;112;"05";"15";69.04
"202301";SUL;112;"05";"15";69.04
"202301";NORDESTE;113;"05";"16";69.04
"202301";NORTE;113;"05";"16";69.04
"202301";SUDESTE;113;"05";"16";69.04
"202301";SUL;113;"05";"16";69.04
"202301";NORDESTE;114;"05";"17";69.04
"202301";NORTE;114;"05";"17";69.04
"202301";SUDESTE;114;"05";"17";69.04
"202301";SUL;114;"05";"17";69.04
"202301";NORDESTE;115;"05";"18";69.04
"202301";NORTE;115;"05";"18";69.04
"202301";SUDESTE;115;"05";"18";69.04
"202301";SUL;115;"05";"18";69.04
"202301";NORDESTE;116;"05";"19";69.04
"202301";NORTE;116;"05";"19";69.04
"202301";SUDESTE;116;"05";"19";69.04
"202301";SUL;116;"05";"19";69.04
"202301";NORDESTE;117;"05";"20";69.04
"202301";NORTE;117;"05";"20";69.04
"202301";SUDESTE;117;"05";"20";69.04
"202301";SUL;117;"05";"20";69.04
"202301";NORDESTE;118;"05";"21";69.04
"202301";NORTE;118;"05";"21";69.04
"202301";SUDESTE;118;"05";"21";69.04
"202301";SUL;118;"05";"21";69.04
"202301";NORDESTE;119;"05";"22";69.04
"202301";NORTE;119;"05";"22";69.04
"202301";SUDESTE;119;"05";"22";69.04
"202301";SUL;119;"05";"22";69.04
"202301";NORDESTE;120;"05";"23";69.04
"202301";NORTE;120;"05";"23";69.04
"202301";SUDESTE;120;"05";"23";69.04
"202301";SUL;120;"05";"23";69.04
"202301";NORDESTE;121;"06";"00";69.04
"202301";NORTE;121;"06";"00";69.04
"202301";SUDESTE;121;"06";"00";69.04
"202301";SUL;121;"06";"00";69.04
"202301";NORDESTE;122;"06";"01";69.04
"202301";NORTE;122;"06";"01";69.04
"202301";SUDESTE;122;"06";"01";69.04
"202301";SUL;122;"06";"01";69.04
"202301";NORDESTE;123;"06";"02";69.04
"202301";NORTE;123;"06";"02";69.04
"202301";SUDESTE;123;"06";"02";69.04
"202301";SUL;123;"06";"02";69.04
"202301";NORDESTE;124;"06";"03";69.04
"202301";NORTE;124;"06";"03";69.04
"202301";SUDESTE;124;"06";"03";69.04
"202301";SUL;124;"06";"03";69.04
"202301";NORDESTE;125;"06";"04";69.04
"202301";NORTE;125;"06";"04";69.04
"202301";SUDESTE;125;"06";"04";69.04
"202301";SUL;125;"06";"04";69.04
"202301";NORDESTE;126;"06";"05";69.04
"202301";NORTE;126;"06";"05";69.04
"202301";SUDESTE;126;"06";"05";69.04
"202301";SUL;126;"06";"05";69.04
"202301";NORDESTE;127;"06";"06";69.04
"202301";NORTE;127;"06";"06";69.04
"202301";SUDESTE;127;"06";"06";69.04
"202301";SUL;127;"06";"06";69.04
"202301";NORDESTE;128;"06";"07";69.04
"202301";NORTE;128;"06";"07";69.04
"202301";SUDESTE;128;"06";"07";69.04
"202301";SUL;128;"06";"07";69.04
"202301";NORDESTE;129;"06";"08";69.04
"202301";NORTE;129;"06";"08";69.04
"202301";SUDESTE;129;"06";"08";69.04
"202301";SUL;129;"06";"08";69.04
"202301";NORDESTE;130;"06";"09";69.04
"202301";NORTE;130;"06";"09";69.04
"202301";SUDESTE;130;"06";"09";69.04
"202301";SUL;130;"06";"09";69.04
"202301";NORDESTE;131;"06";"10";69.04
"202301";NORTE;131;"06";"10";69.04
"202301";SUDESTE;131;"06";"10";69.04
"202301";SUL;131;"06";"10";69.04
"202301";NORDESTE;132;"06";"11";69.04
"202301";NORTE;132;"06";"11";69.04
"202301";SUDESTE;132;"06";"11";69.04
"202301";SUL;132;"06";"11";69.04
"202301";NORDESTE;133;"06";"12";69.04
"202301";NORTE;133;"06";"12";69.04
"202301";SUDESTE;133;"06";"12";69.04
"202301";SUL;133;"06";"12";69.04
"202301";NORDESTE;134;"06";"13";69.04
"202301";NORTE;134;"06";"13";69.04
